segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long
71,5199260,Meiran Road,secondary,6.6500118856204535,3.271132952226038,6.645515679744556,3.271220748114515
74,5199262,Command Secondary School Road,secondary,6.638499638792634,3.265758562522102,6.639831371764659,3.2614874941330148
78,5199262,Command Secondary School Road,secondary,6.630911975117581,3.259560495298444,6.626517288274222,3.259169505029034
80,5199262,Command Secondary School Road,secondary,6.622411887246885,3.257329295062494,6.617980199661276,3.2566643675599285
83,5199272,Mushin Road,secondary,6.529120899999998,3.3179995000000004,6.529060410132595,3.3223057568966916
85,5199272,Mushin Road,secondary,6.528418763721499,3.326505824342333,6.53042926221252,3.330441539398295
91,5217450,,tertiary,6.6454567650845355,3.3691674887247745,6.639852399999998,3.3692306
93,5217452,Yakoyo Road,secondary,6.66090634298083,3.353115565531127,6.656827480470477,3.3548882829977744
95,5217452,Yakoyo Road,secondary,6.652964465927993,3.357019137831226,6.6504275747106325,3.36067665751246
97,5217452,Yakoyo Road,secondary,6.6485277478349385,3.3646923029710556,6.645107332843903,3.367589354991866
98,5217452,Yakoyo Road,secondary,6.645107332843903,3.367589354991866,6.640107600000001,3.3671888999999995
103,6000615,Toyin Road,secondary,6.684605399999998,3.3226205999999996,6.680359998202783,3.3214840143369444
